count|employer_name|employer_address1|employer_address2|employer_city
44|Booking.com (USA) Inc|28 Liberty Street|29th Floor|New York
44|Carter Ledyard & Milburn LLP|28 Liberty Street|41 Floor|New York
44|Carter Ledyard & Milburn LLP|28 Liberty Street|41st Floor|New York
44|DriveWealth Technologies LLC|28 Liberty Street|50th Floor|New York
44|DriveWealth LLC|28 Liberty Street|50th Floor|New York
44|Endeavor Global Inc|28 Liberty Street|53rd Floor|New York
44|SCOR GLOBAL LIFE AMERICAS REINSURANCE COMPANY|28 Liberty Street|54th Fl|New York
44|Refinitiv US LLC|28 Liberty Street|58th Floor|New York
44|London Stock Exchange Group Holdings Inc|28 Liberty Street|58th Floor|New York
44|London Stock Exchange Group Holdings Inc|28 Liberty Street|58th Flr.|New York
44|LSEGH Inc|28 Liberty Street|58th floor|New York
44|Squirro Americas Inc|28 Liberty Street|6th Floor|New York
44|Girls Who Invest Inc|28 Liberty Street|6th Floor|New York
44|Yuansfer Inc|28 Liberty Street|6th Floor|New York
44|A.R.T. ADVISORS LLC|28 Liberty Street|6th Floor|New York
44|Dotdash Media Inc|28 Liberty Street|7th Floor|NEW YORK
44|ABOUT INC|28 Liberty Street|7th Floor|NEW YORK
44|Summit Glory LLC|28 Liberty Street|FL 44|New York
44|Fosun Management (US) Inc|28 Liberty Street|FL 44|New York
44|Amtex System Inc|28 Liberty Street|FLoor 6|New York
44|Imprint Payments Inc|28 Liberty Street|Floor 28|New York
44|DriveWealth Technologies LLC|28 Liberty Street|Floor 50|New York
44|DriveWealth LLC|28 Liberty Street|Floor 50|New York
44|Amtex Systems Inc|28 Liberty Street|Floor 6|New York
44|Amtex System Inc|28 Liberty Street|Floor 6|New York
44|Adprime Media Inc|28 Liberty Street|Floor 6|New York
44|London Stock Exchange Group Holdings Inc|28 Liberty Street|Flr 58|New York
44|London Stock Exchange Group Holdings Inc|28 Liberty Street|Flr. 58|New York
44|Refinitiv US LLC|28 Liberty Street|Flr. 58|New York
44|Refinitiv US LLC|28 Liberty Street|Flr. 58|New york
44|Galahad Araiz LLC|28 Liberty Street|Suite 2850|New York
44|DMG Investments LLC|28 Liberty Street|Suite 3004|New York
44|Zhong Lun New York LLP|28 Liberty Street|Suite 3050|NEW YORK
44|SCOR Reinsurance Company|28 Liberty Street|Suite 5400|New York
44|Options Information Technology LLC|28 Liberty Street|Suite 930|New York
44|Amtex System inc|28 Liberty Street||New York
44|Amtex System Inc|28 Liberty Street||New York
44|LSEGH Inc|28 Liberty Street||New York
44|Refinitiv US LLC|28 Liberty Street||New York
44|Blue Apron LLC|28 Liberty Street||New York
44|Lab49 Inc|28 Liberty Street||New York
44|DP OREL LLC|28 Liberty Street||New York
